"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Jenner","Jenner","CA","California","06097","Sonoma","38.4510","-123.1203","16","2.9","shape","FALSE","FALSE","America/Los_Angeles","3","95450","1840024617"
"El Rancho","El Rancho","WY","Wyoming","56031","Platte","42.2680","-105.0477","16","10.7","shape","FALSE","FALSE","America/Denver","3","82201","1840152889"
"Bevington","Bevington","IA","Iowa","19121","Madison","41.3596","-93.7902","15","12.8","shape","FALSE","TRUE","America/Chicago","3","50229 50033","1840007111"
"Helvetia","Helvetia","WV","West Virginia","54083","Randolph","38.7058","-80.1993","15","3.2","shape","FALSE","FALSE","America/New_York","3","26224","1840025633"
"Homestead","Homestead","MT","Montana","30091","Sheridan","48.4202","-104.5369","15","13.3","shape","FALSE","FALSE","America/Denver","3","59242","1840032617"
"Hamberg","Hamberg","ND","North Dakota","38103","Wells","47.7633","-99.5160","15","14.2","shape","FALSE","TRUE","America/Chicago","3","58341","1840000118"
"Hachita","Hachita","NM","New Mexico","35017","Grant","31.9153","-108.3253","15","13.1","shape","FALSE","FALSE","America/Denver","3","88040","1840025071"
"Hepburn","Hepburn","IA","Iowa","19145","Page","40.8476","-95.0166","15","6.1","shape","FALSE","TRUE","America/Chicago","3","51632","1840007185"
"Ludell","Ludell","KS","Kansas","20153","Rawlins","39.8566","-100.9583","15","3.9","shape","FALSE","FALSE","America/Chicago","3","67744","1840030117"
"Saltese","Saltese","MT","Montana","30061","Mineral","47.4115","-115.5120","15","12.0","shape","FALSE","FALSE","America/Denver","3","59867","1840032810"
"Wynnburg","Wynnburg","TN","Tennessee","47095","Lake","36.3301","-89.4686","15","5.0","shape","FALSE","FALSE","America/Chicago","3","38080 38077","1840036002"
"Denio","Denio","NV","Nevada","32013","Humboldt","41.9888","-118.6375","15","12.6","shape","FALSE","FALSE","America/Los_Angeles","3","89404","1840024110"
"Mentone","Mentone","TX","Texas","48301","Loving","31.7073","-103.5989","15","11.5","shape","FALSE","FALSE","America/Chicago","3","79754","1840027001"
"Draper","Draper","SD","South Dakota","46075","Jones","43.9262","-100.5372","15","8.9","shape","FALSE","TRUE","America/Chicago","3","57531","1840000330"
"Tarnov","Tarnov","NE","Nebraska","31141","Platte","41.6148","-97.5025","15","75.6","shape","FALSE","TRUE","America/Chicago","3","68642","1840011456"
"Falman","Falman","TX","Texas","48409","San Patricio","27.9281","-97.1713","15","235.5","shape","FALSE","FALSE","America/Chicago","3","78336","1840037142"
"Champion","Champion","NE","Nebraska","31029","Chase","40.4706","-101.7468","15","132.6","shape","FALSE","FALSE","America/Denver","3","69023","1840024286"
"Clayton","Clayton","ID","Idaho","16037","Custer","44.2591","-114.3880","15","0.1","shape","FALSE","TRUE","America/Boise","3","83227","1840018600"
"Warm Spring Creek","Warm Spring Creek","MT","Montana","30027","Fergus","47.1847","-109.2827","15","13.7","shape","FALSE","FALSE","America/Denver","3","59457","1840148500"
"Loring Colony","Loring Colony","MT","Montana","30071","Phillips","48.7891","-107.9687","15","0.2","shape","FALSE","FALSE","America/Denver","3","59537","1840148545"
"Quitman","Quitman","MO","Missouri","29147","Nodaway","40.3733","-95.0769","15","44.2","shape","FALSE","TRUE","America/Chicago","3","64487","1840010414"
"River Forest","River Forest","IN","Indiana","18095","Madison","40.1106","-85.7292","15","277.1","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46011","1840030008"
"Ayr","Ayr","ND","North Dakota","38017","Cass","47.0411","-97.4909","15","15.9","shape","FALSE","TRUE","America/Chicago","3","58007","1840001934"
"Golden Valley Colony","Golden Valley Colony","MT","Montana","30037","Golden Valley","46.2592","-109.2735","15","6.6","shape","FALSE","FALSE","America/Denver","3","59074","1840150436"
"Barry","Barry","MN","Minnesota","27011","Big Stone","45.5581","-96.5604","15","4.4","shape","FALSE","TRUE","America/Chicago","3","56240 56210","1840006697"
"Kaylor","Kaylor","SD","South Dakota","46067","Hutchinson","43.1926","-97.8405","15","6.7","shape","FALSE","FALSE","America/Chicago","3","57354","1840004232"
"Jugtown","Jugtown","PA","Pennsylvania","42013","Blair","40.3363","-78.3270","15","13.9","shape","FALSE","FALSE","America/New_York","4","16662","1840153019"
"Lamkin","Lamkin","TX","Texas","48093","Comanche","31.8241","-98.2619","14","8.0","shape","FALSE","FALSE","America/Chicago","3","76455","1840036719"
"Charmwood","Charmwood","MO","Missouri","29071","Franklin","38.2810","-91.0968","14","53.1","shape","FALSE","TRUE","America/Chicago","3","63079","1840032259"
"Concepcion","Concepcion","TX","Texas","48131","Duval","27.3951","-98.3556","14","54.0","shape","FALSE","FALSE","America/Chicago","3","78349","1840018296"
"Sunrise","Sunrise","AK","Alaska","02122","Kenai Peninsula","60.8701","-149.4678","14","0.5","shape","FALSE","FALSE","America/Anchorage","3","99605","1840023608"
"Johnstown","Johnstown","NE","Nebraska","31017","Brown","42.5721","-100.0563","14","10.1","shape","FALSE","TRUE","America/Chicago","3","69214","1840011076"
"Florence","Florence","MN","Minnesota","27083","Lyon","44.2372","-96.0516","14","56.8","shape","FALSE","TRUE","America/Chicago","3","56170","1840007876"
"Port Protection","Port Protection","AK","Alaska","02198","Prince of Wales-Hyder","56.3293","-133.5940","14","1.5","shape","FALSE","FALSE","America/Sitka","3","99927","1840023686"
"Doran","Doran","VA","Virginia","51185","Tazewell","37.0958","-81.8321","14","207.4","shape","FALSE","FALSE","America/New_York","3","24641 24612","1840118973"
"Frierson","Frierson","LA","Louisiana","22031","De Soto","32.2486","-93.6895","14","9.8","shape","FALSE","FALSE","America/Chicago","3","71027","1840025916"
"Alzada","Alzada","MT","Montana","30011","Carter","45.0206","-104.4129","14","10.5","shape","FALSE","FALSE","America/Denver","3","59311","1840023889"
"Deanville","Deanville","TX","Texas","48051","Burleson","30.4295","-96.7569","14","47.0","shape","FALSE","FALSE","America/Chicago","3","77852 77836","1840036419"
"Mosheim","Mosheim","TX","Texas","48035","Bosque","31.6304","-97.6002","14","8.0","shape","FALSE","FALSE","America/Chicago","3","76689","1840112884"
"Lake Minchumina","Lake Minchumina","AK","Alaska","02290","Yukon-Koyukuk","63.7981","-152.3446","14","0.0","shape","FALSE","FALSE","America/Anchorage","3","99757","1840023426"
"Valley Park","Valley Park","OK","Oklahoma","40131","Rogers","36.2828","-95.7362","14","2.5","shape","FALSE","TRUE","America/Chicago","3","74019","1840034621"
"Calvin","Calvin","ND","North Dakota","38019","Cavalier","48.8518","-98.9380","14","26.2","shape","FALSE","TRUE","America/Chicago","3","58323","1840000025"
"Wetonka","Wetonka","SD","South Dakota","46089","McPherson","45.6242","-98.7717","14","6.5","shape","FALSE","TRUE","America/Chicago","3","57481","1840002023"
"Hamlin","Hamlin","KS","Kansas","20013","Brown","39.9156","-95.6275","14","42.4","shape","FALSE","TRUE","America/Chicago","3","66434","1840007295"
"St. Onge","St. Onge","SD","South Dakota","46081","Lawrence","44.5458","-103.7198","14","4.0","shape","FALSE","FALSE","America/Denver","3","57779","1840026122"
"Tolley","Tolley","ND","North Dakota","38075","Renville","48.7303","-101.8274","14","64.6","shape","FALSE","TRUE","America/Chicago","3","58787","1840001865"
"Poole","Poole","NE","Nebraska","31019","Buffalo","40.9870","-98.9655","14","2.0","shape","FALSE","FALSE","America/Chicago","3","68869","1840024237"
"Cloverleaf Colony","Cloverleaf Colony","SD","South Dakota","46097","Miner","44.1840","-97.5385","14","13.5","shape","FALSE","FALSE","America/Chicago","3","57349","1840107790"
"York","York","ND","North Dakota","38005","Benson","48.3132","-99.5733","14","24.5","shape","FALSE","TRUE","America/Chicago","3","58386","1840001888"
"Crescent Lake","Crescent Lake","OR","Oregon","41035","Klamath","43.5097","-121.9354","14","3.5","shape","FALSE","FALSE","America/Los_Angeles","3","97733","1840097928"
"Bryant","Bryant","OK","Oklahoma","40111","Okmulgee","35.3923","-96.0624","14","21.6","shape","FALSE","FALSE","America/Chicago","3","74880","1840096371"
"Inland","Inland","NE","Nebraska","31035","Clay","40.5954","-98.2232","14","64.1","shape","FALSE","FALSE","America/Chicago","3","68954","1840024288"
"Tarrants","Tarrants","MO","Missouri","29163","Pike","39.3578","-91.1836","14","47.7","shape","FALSE","TRUE","America/Chicago","3","63334","1840012604"
"Cedar","Cedar","KS","Kansas","20183","Smith","39.6571","-98.9402","13","9.6","shape","FALSE","TRUE","America/Chicago","3","67628","1840007279"
"Strathcona","Strathcona","MN","Minnesota","27135","Roseau","48.5537","-96.1671","13","10.1","shape","FALSE","TRUE","America/Chicago","3","56759","1840008812"
"Maytown","Maytown","KY","Kentucky","21071","Floyd","37.5326","-82.7992","13","8.8","shape","FALSE","TRUE","America/New_York","5","41645","1840043109"
"Gregory","Gregory","AR","Arkansas","05147","Woodruff","35.1534","-91.3343","13","1.1","shape","FALSE","FALSE","America/Chicago","3","72059 72006","1840001776"
"Antler","Antler","ND","North Dakota","38009","Bottineau","48.9713","-101.2832","13","27.7","shape","FALSE","TRUE","America/Chicago","3","58711","1840000002"
"Mechanicsburg","Mechanicsburg","VA","Virginia","51021","Bland","37.1520","-80.9411","13","10.5","shape","FALSE","FALSE","America/New_York","3","24315","1840037394"
"Conway","Conway","ND","North Dakota","38099","Walsh","48.2343","-97.6751","13","7.9","shape","FALSE","TRUE","America/Chicago","3","58233","1840001887"
"Los Veteranos II","Los Veteranos II","TX","Texas","48479","Webb","27.7711","-99.4433","13","26.4","shape","FALSE","FALSE","America/Chicago","4","78045","1840037062"
"Friendship","Friendship","OK","Oklahoma","40065","Jackson","34.6978","-99.2287","13","24.0","shape","FALSE","TRUE","America/Chicago","3","73521","1840021849"
"Quay","Quay","OK","Oklahoma","40117","Pawnee","36.1596","-96.7089","13","46.1","shape","FALSE","FALSE","America/Chicago","4","74085","1840096495"
"Wiederkehr Village","Wiederkehr Village","AR","Arkansas","05047","Franklin","35.4817","-93.7577","13","1.2","shape","FALSE","TRUE","America/Chicago","3","72821 72949","1840015396"
"Foraker","Foraker","OK","Oklahoma","40113","Osage","36.8728","-96.5693","13","20.4","shape","FALSE","TRUE","America/Chicago","3","74652","1840021593"
"Livengood","Livengood","AK","Alaska","02290","Yukon-Koyukuk","65.4817","-148.4171","13","0.0","shape","FALSE","FALSE","America/Anchorage","3","99790","1840023427"
"Halley","Halley","AR","Arkansas","05041","Desha","33.5363","-91.3236","13","4.4","shape","FALSE","FALSE","America/Chicago","3","71638","1840027737"
"Tonopah","Tonopah","AZ","Arizona","04013","Maricopa","33.4880","-112.9308","13","3.7","shape","FALSE","FALSE","America/Phoenix","3","85354","1840022926"
"Springdale","Springdale","MT","Montana","30067","Park","45.7381","-110.2236","13","47.8","shape","FALSE","FALSE","America/Denver","3","59082","1840023888"
"Niota","Niota","IL","Illinois","17067","Hancock","40.6155","-91.2880","13","9.6","shape","FALSE","FALSE","America/Chicago","3","62358","1840051476"
"Avard","Avard","OK","Oklahoma","40151","Woods","36.6973","-98.7893","13","27.9","shape","FALSE","TRUE","America/Chicago","3","73717","1840034411"
"Midfield","Midfield","TX","Texas","48321","Matagorda","28.9404","-96.2132","13","10.9","shape","FALSE","FALSE","America/Chicago","3","77458","1840036510"
"Radium","Radium","KS","Kansas","20185","Stafford","38.1738","-98.8944","13","31.9","shape","FALSE","TRUE","America/Chicago","3","67550","1840009831"
"Pedro Bay","Pedro Bay","AK","Alaska","02164","Lake and Peninsula","59.7862","-154.1321","13","0.0","shape","FALSE","FALSE","America/Anchorage","3","99647","1840023289"
"Pickens","Pickens","WV","West Virginia","54083","Randolph","38.6559","-80.2160","13","2.5","shape","FALSE","FALSE","America/New_York","3","26230","1840025634"
"Sarben","Sarben","NE","Nebraska","31101","Keith","41.1662","-101.3043","13","30.3","shape","FALSE","FALSE","America/Denver","3","69155","1840024164"
"Balfour","Balfour","ND","North Dakota","38049","McHenry","47.9509","-100.5343","13","8.9","shape","FALSE","TRUE","America/Chicago","3","58712","1840001873"
"Datil","Datil","NM","New Mexico","35003","Catron","34.1423","-107.8424","13","2.7","shape","FALSE","FALSE","America/Denver","3","87821","1840025023"
"Clarysville","Clarysville","MD","Maryland","24001","Allegany","39.6421","-78.8887","13","77.8","shape","FALSE","FALSE","America/New_York","3","21532","1840024418"
"Cass","Cass","WV","West Virginia","54075","Pocahontas","38.3970","-79.9200","13","7.0","shape","FALSE","FALSE","America/New_York","3","24927","1840025651"
"Kief","Kief","ND","North Dakota","38049","McHenry","47.8600","-100.5133","13","4.1","shape","FALSE","TRUE","America/Chicago","3","58712 58723","1840000066"
"Alton","Alton","IN","Indiana","18025","Crawford","38.1211","-86.4195","13","112.4","shape","FALSE","TRUE","America/Indiana/Marengo","3","47137","1840010811"
"Eagleville","Eagleville","CA","California","06049","Modoc","41.3190","-120.1146","13","5.1","shape","FALSE","FALSE","America/Los_Angeles","3","96110","1840025512"
"High Bridge","High Bridge","KY","Kentucky","21113","Jessamine","37.8299","-84.7096","13","2.3","shape","FALSE","FALSE","America/New_York","3","40390","1840026799"
"Botines","Botines","TX","Texas","48479","Webb","27.7719","-99.4571","13","2.6","shape","FALSE","FALSE","America/Chicago","3","78045","1840018290"
"Jacinto","Jacinto","MS","Mississippi","28003","Alcorn","34.7622","-88.4276","12","5.3","shape","FALSE","FALSE","America/Chicago","3","38865","1840074230"
"Florence","Florence","IL","Illinois","17149","Pike","39.6288","-90.6108","12","42.3","shape","FALSE","TRUE","America/Chicago","3","62363","1840012534"
"Byers","Byers","KS","Kansas","20151","Pratt","37.7879","-98.8671","12","34.5","shape","FALSE","TRUE","America/Chicago","3","67021","1840007580"
"Valdez","Valdez","CO","Colorado","08071","Las Animas","37.1239","-104.6793","12","2.9","shape","FALSE","FALSE","America/Denver","3","81082","1840024764"
"Stockham","Stockham","NE","Nebraska","31081","Hamilton","40.7164","-97.9434","12","33.1","shape","FALSE","TRUE","America/Chicago","3","68818","1840011737"
"Apache Creek","Apache Creek","NM","New Mexico","35003","Catron","33.8486","-108.6141","12","0.4","shape","FALSE","FALSE","America/Denver","3","87820 87830","1840025020"
"Millbrook Colony","Millbrook Colony","SD","South Dakota","46061","Hanson","43.6700","-97.8717","12","187.9","shape","FALSE","FALSE","America/Chicago","3","57301","1840143289"
"Concord","Concord","KY","Kentucky","21135","Lewis","38.6876","-83.4915","12","101.6","shape","FALSE","TRUE","America/New_York","3","41179","1840014279"
"Tamora","Tamora","NE","Nebraska","31159","Seward","40.8945","-97.2252","12","4.7","shape","FALSE","FALSE","America/Chicago","3","68434 68456","1840024238"
"Tunis","Tunis","TX","Texas","48051","Burleson","30.5440","-96.5280","12","36.2","shape","FALSE","FALSE","America/Chicago","3","77836","1840036598"
"Gann Valley","Gann Valley","SD","South Dakota","46017","Buffalo","44.0336","-98.9887","12","10.8","shape","FALSE","TRUE","America/Chicago","4","57341","1840040550"
"Argo","Argo","IA","Iowa","19163","Scott","41.6258","-90.4341","12","10.2","shape","FALSE","FALSE","America/Chicago","3","52753","1840057252"
"Mildred","Mildred","KS","Kansas","20001","Allen","38.0235","-95.1717","12","6.8","shape","FALSE","FALSE","America/Chicago","3","66755","1840008694"
"Sumner","Sumner","OK","Oklahoma","40103","Noble","36.3182","-97.1179","12","34.1","shape","FALSE","FALSE","America/Chicago","3","73077","1840034590"
"Marineland","Marineland","FL","Florida","12035","Flagler","29.6657","-81.2138","12","10.7","shape","FALSE","TRUE","America/New_York","3","32080 32137 32086","1840017221"
"Mountain City","Mountain City","NV","Nevada","32007","Elko","41.8374","-115.9633","12","32.1","shape","FALSE","FALSE","America/Los_Angeles","3","89831","1840033814"
"Graniteville","Graniteville","CA","California","06057","Nevada","39.4442","-120.7361","12","3.1","shape","FALSE","FALSE","America/Los_Angeles","3","95959","1840026652"
"Bazile Mills","Bazile Mills","NE","Nebraska","31107","Knox","42.5124","-97.9083","12","9.5","shape","FALSE","TRUE","America/Chicago","3","68729","1840011062"
"Triplett","Triplett","MO","Missouri","29041","Chariton","39.4984","-93.1938","12","30.4","shape","FALSE","TRUE","America/Chicago","3","65286","1840010609"
"Lutak","Lutak","AK","Alaska","02100","Haines","59.3997","-135.6314","12","0.1","shape","FALSE","FALSE","America/Juneau","3","99827","1840023680"
"Huntley","Huntley","WY","Wyoming","56015","Goshen","41.9316","-104.1439","12","40.3","shape","FALSE","FALSE","America/Denver","3","82218","1840017460"
"Saline City","Saline City","IN","Indiana","18021","Clay","39.3653","-87.1322","12","90.4","point","FALSE","FALSE","America/Indiana/Indianapolis","4","47840","1840055568"
"Colliers","Colliers","WV","West Virginia","54009","Brooke","40.3651","-80.5377","12","80.2","shape","FALSE","FALSE","America/New_York","3","26035","1840120855"
"Tavistock","Tavistock","NJ","New Jersey","34007","Camden","39.8758","-75.0273","12","398.9","shape","FALSE","TRUE","America/New_York","3","08033","1840001517"
"Wolf Creek","Wolf Creek","MT","Montana","30049","Lewis and Clark","47.0059","-112.0700","12","9.4","shape","FALSE","FALSE","America/Denver","3","59648","1840032780"
"Silvana","Silvana","WA","Washington","53061","Snohomish","48.2018","-122.2459","12","3.0","shape","FALSE","FALSE","America/Los_Angeles","3","98292","1840018373"
"Rafael Pena","Rafael Pena","TX","Texas","48427","Starr","26.3010","-98.6409","12","1522.2","shape","FALSE","TRUE","America/Chicago","3","78582","1840041447"
"South Lineville","South Lineville","MO","Missouri","29129","Mercer","40.5785","-93.5242","12","72.4","shape","FALSE","TRUE","America/Chicago","3","64661","1840010412"
"Martinez","Martinez","TX","Texas","48427","Starr","26.4221","-98.7529","12","97.8","shape","FALSE","TRUE","America/Chicago","4","78582","1840041140"
"Ogallah","Ogallah","KS","Kansas","20195","Trego","38.9946","-99.7326","12","2.9","shape","FALSE","FALSE","America/Chicago","3","67656","1840030215"
"Impact","Impact","TX","Texas","48441","Taylor","32.5002","-99.7465","12","202.2","shape","FALSE","TRUE","America/Chicago","3","79603","1840022094"
"Stillwell","Stillwell","IN","Indiana","18091","LaPorte","41.5559","-86.6028","12","8.5","point","FALSE","FALSE","America/Chicago","5","46350","1840030027"
"Le Roy","Le Roy","IA","Iowa","19053","Decatur","40.8779","-93.5926","12","13.1","shape","FALSE","TRUE","America/Chicago","3","50103 50264 50123","1840008313"
"Nikolski","Nikolski","AK","Alaska","02016","Aleutians West","53.0133","-168.7536","12","0.0","shape","FALSE","FALSE","America/Nome","3","99638","1840023259"
"Mylo","Mylo","ND","North Dakota","38079","Rolette","48.6358","-99.6179","12","5.4","shape","FALSE","TRUE","America/Chicago","3","58353","1840000001"
"Roseville","Roseville","IA","Iowa","19067","Floyd","43.0253","-92.8082","12","1.3","shape","FALSE","FALSE","America/Chicago","3","50468 50653","1840024057"
"Rosebud","Rosebud","MT","Montana","30087","Rosebud","46.2711","-106.4468","12","6.1","shape","FALSE","FALSE","America/Denver","3","59347","1840023860"
"Brownsville","Brownsville","MD","Maryland","24043","Washington","39.3782","-77.6615","12","104.2","shape","FALSE","FALSE","America/New_York","3","21758 21715","1840024392"
"Big Rock","Big Rock","IA","Iowa","19163","Scott","41.7691","-90.8265","12","32.4","shape","FALSE","FALSE","America/Chicago","3","52777 52745","1840057270"
"Bartlett","Bartlett","IA","Iowa","19071","Fremont","40.8853","-95.7947","12","11.6","shape","FALSE","FALSE","America/Chicago","3","51654","1840024257"
"Dewey","Dewey","MT","Montana","30001","Beaverhead","45.7764","-112.8553","12","25.4","shape","FALSE","FALSE","America/Denver","3","59727","1840032719"
"Lorenzo","Lorenzo","NE","Nebraska","31033","Cheyenne","41.0576","-103.0821","12","0.0","shape","FALSE","FALSE","America/Denver","3","69162","1840024156"
"Waterford","Waterford","MS","Mississippi","28093","Marshall","34.6494","-89.4575","12","4.8","shape","FALSE","FALSE","America/Chicago","3","38635 38685","1840032552"
"Kidder","Kidder","SD","South Dakota","46091","Marshall","45.8817","-97.7139","11","55.8","shape","FALSE","FALSE","America/Chicago","3","57430","1840023898"
"Gross","Gross","NE","Nebraska","31015","Boyd","42.9461","-98.5697","11","3.0","shape","FALSE","TRUE","America/Chicago","3","68719","1840011032"
"Indian Springs","Indian Springs","MD","Maryland","24043","Washington","39.6457","-78.0074","11","77.0","shape","FALSE","FALSE","America/New_York","3","21711","1840024402"
"Bonanza","Bonanza","CO","Colorado","08109","Saguache","38.2966","-106.1419","11","9.7","shape","FALSE","TRUE","America/Denver","3","81155","1840021508"
"Chalybeate","Chalybeate","MS","Mississippi","28139","Tippah","34.9319","-88.8703","11","5.6","shape","FALSE","FALSE","America/Chicago","3","38683","1840074042"
"Texola","Texola","OK","Oklahoma","40009","Beckham","35.2225","-99.9930","11","6.9","shape","FALSE","TRUE","America/Chicago","3","73668","1840022757"
"Byron","Byron","OK","Oklahoma","40003","Alfalfa","36.9014","-98.2944","11","37.8","shape","FALSE","TRUE","America/Chicago","3","73722","1840022608"
"Sawpit","Sawpit","CO","Colorado","08113","San Miguel","37.9947","-108.0021","11","43.5","shape","FALSE","TRUE","America/Denver","3","81430","1840022535"
"Garland","Garland","KS","Kansas","20011","Bourbon","37.7305","-94.6244","11","70.7","shape","FALSE","FALSE","America/Chicago","3","66741","1840030207"
"Hannah","Hannah","ND","North Dakota","38019","Cavalier","48.9729","-98.6903","11","11.1","shape","FALSE","TRUE","America/Chicago","3","58239 58281","1840000026"
"Jefferson","Jefferson","OK","Oklahoma","40053","Grant","36.7203","-97.7909","11","8.4","shape","FALSE","TRUE","America/Chicago","3","73759","1840021604"
"Walcott","Walcott","AR","Arkansas","05055","Greene","36.0454","-90.6722","11","3.4","shape","FALSE","FALSE","America/Chicago","3","72450 72474","1840039867"
"Elrod","Elrod","IN","Indiana","18137","Ripley","39.0548","-85.1638","11","6.1","point","FALSE","FALSE","America/Indiana/Indianapolis","5","47031 47018","1840054650"
"Harris","Harris","KS","Kansas","20003","Anderson","38.3206","-95.4450","11","10.4","shape","FALSE","FALSE","America/Chicago","3","66032","1840026763"
"Silesia","Silesia","MT","Montana","30009","Carbon","45.5560","-108.8368","11","2.3","shape","FALSE","FALSE","America/Denver","3","59041","1840023906"
"Knowles","Knowles","OK","Oklahoma","40007","Beaver","36.8729","-100.1924","11","11.8","shape","FALSE","TRUE","America/Chicago","3","73844","1840021629"
"Hiko","Hiko","NV","Nevada","32017","Lincoln","37.6063","-115.2018","11","1.6","shape","FALSE","FALSE","America/Los_Angeles","3","89017","1840024650"
"Opolis","Opolis","KS","Kansas","20037","Crawford","37.3449","-94.6245","11","6.2","shape","FALSE","FALSE","America/Chicago","3","66760","1840151512"
"Fontana Dam","Fontana Dam","NC","North Carolina","37075","Graham","35.4328","-83.8248","11","6.8","shape","FALSE","TRUE","America/New_York","5","28733","1840043448"
"Kupreanof","Kupreanof","AK","Alaska","02195","Petersburg","56.8090","-132.9889","10","1.3","shape","FALSE","TRUE","America/Sitka","3","99833","1840023642"
"Auburn","Auburn","ND","North Dakota","38099","Walsh","48.5066","-97.4368","10","3.8","shape","FALSE","FALSE","America/Chicago","3","58237","1840023768"
"Carlton","Carlton","TX","Texas","48193","Hamilton","31.9197","-98.1714","10","4.9","shape","FALSE","FALSE","America/Chicago","3","76436","1840036193"
"Irena","Irena","MO","Missouri","29227","Worth","40.5403","-94.3899","10","4.4","shape","FALSE","TRUE","America/Chicago","3","64456","1840012143"
"Little Valley","Little Valley","CA","California","06035","Lassen","40.8931","-121.1780","10","9.3","shape","FALSE","FALSE","America/Los_Angeles","3","96056","1840028087"
"Alamo Lake","Alamo Lake","AZ","Arizona","04012","La Paz","34.2588","-113.5079","10","0.0","shape","FALSE","TRUE","America/Phoenix","5","85357","1840075227"
"Lonetree","Lonetree","WY","Wyoming","56041","Uinta","41.0273","-110.1536","10","0.4","shape","FALSE","FALSE","America/Denver","3","82936","1840017482"
"El Capitan","El Capitan","AZ","Arizona","04007","Gila","33.2383","-110.7833","10","2.5","shape","FALSE","TRUE","America/Phoenix","5","85501","1840075340"
"Lynn","Lynn","CO","Colorado","08071","Las Animas","37.4219","-104.6431","10","5.4","shape","FALSE","FALSE","America/Denver","3","81020","1840024762"
"Raleigh","Raleigh","ND","North Dakota","38037","Grant","46.3572","-101.3054","10","10.8","shape","FALSE","FALSE","America/Denver","3","58564","1840023864"
"Lost River","Lost River","ID","Idaho","16037","Custer","43.7326","-113.5577","10","0.0","shape","FALSE","TRUE","America/Boise","3","83251 83255","1840019984"
"Plainview","Plainview","IA","Iowa","19163","Scott","41.6672","-90.7801","10","7.0","shape","FALSE","FALSE","America/Chicago","3","52773","1840057503"
"Coosawhatchie","Coosawhatchie","SC","South Carolina","45053","Jasper","32.5851","-80.9328","10","6.6","shape","FALSE","FALSE","America/New_York","3","29912 29936","1840035727"
"Surprise Creek Colony","Surprise Creek Colony","MT","Montana","30045","Judith Basin","47.1706","-110.3397","10","55.1","shape","FALSE","FALSE","America/Denver","3","59479","1840147856"
"Money Island","Money Island","NJ","New Jersey","34011","Cumberland","39.2855","-75.2352","10","14.1","shape","FALSE","FALSE","America/New_York","3","08345","1840148391"
"Latimer","Latimer","KS","Kansas","20127","Morris","38.7386","-96.8459","10","30.0","shape","FALSE","TRUE","America/Chicago","3","67449","1840008603"
"Kramer","Kramer","NE","Nebraska","31109","Lancaster","40.5913","-96.8734","10","8.2","shape","FALSE","FALSE","America/Chicago","3","68333","1840033152"
"Santel","Santel","TX","Texas","48427","Starr","26.3756","-98.8833","10","39.9","shape","FALSE","TRUE","America/Chicago","4","78582","1840041531"
"Towner","Towner","CO","Colorado","08061","Kiowa","38.4705","-102.0804","10","29.4","shape","FALSE","FALSE","America/Denver","3","81071","1840024660"
"Granite","Granite","OR","Oregon","41023","Grant","44.8100","-118.4187","9","25.9","shape","FALSE","TRUE","America/Los_Angeles","3","97877","1840019979"
"Waldron","Waldron","KS","Kansas","20077","Harper","37.0018","-98.1825","9","9.7","shape","FALSE","TRUE","America/Chicago","3","67150","1840010873"
"Anatone","Anatone","WA","Washington","53003","Asotin","46.1354","-117.1322","9","32.5","shape","FALSE","FALSE","America/Los_Angeles","3","99401","1840037490"
"Brockway","Brockway","MT","Montana","30055","McCone","47.2992","-105.7645","9","23.4","shape","FALSE","FALSE","America/Denver","3","59214 59215","1840032798"
"Pillsbury","Pillsbury","ND","North Dakota","38003","Barnes","47.2071","-97.7957","9","14.4","shape","FALSE","TRUE","America/Chicago","3","58065","1840000168"
"Gapland","Gapland","MD","Maryland","24043","Washington","39.4021","-77.6584","9","132.8","shape","FALSE","FALSE","America/New_York","3","21779","1840024400"
"Live Oak","Live Oak","SC","South Carolina","45051","Horry","34.0560","-78.9397","9","4.1","shape","FALSE","FALSE","America/New_York","3","29569","1840106996"
"Leal","Leal","ND","North Dakota","38003","Barnes","47.1049","-98.3155","9","6.6","shape","FALSE","TRUE","America/Chicago","3","58479","1840000164"
"Lime Village","Lime Village","AK","Alaska","02050","Bethel","61.3270","-155.3181","9","0.0","shape","FALSE","FALSE","America/Anchorage","3","99557","1840023337"
"Kingsbury Colony","Kingsbury Colony","MT","Montana","30073","Pondera","48.3044","-112.4846","9","1.7","shape","FALSE","FALSE","America/Denver","3","59486","1840143963"
"Norway","Norway","KS","Kansas","20157","Republic","39.6965","-97.7738","9","1.5","shape","FALSE","FALSE","America/Chicago","3","66966 66961","1840030164"
"Edson","Edson","KS","Kansas","20181","Sherman","39.3350","-101.5495","9","4.9","shape","FALSE","FALSE","America/Denver","3","67733","1840030121"
"Goodland","Goodland","MN","Minnesota","27061","Itasca","47.1636","-93.1376","9","23.6","shape","FALSE","FALSE","America/Chicago","3","55742","1840140251"
"Sherwood","Sherwood","TN","Tennessee","47051","Franklin","35.0749","-85.9259","9","3.8","shape","FALSE","FALSE","America/Chicago","3","37376","1840036099"
"Donaldson","Donaldson","MN","Minnesota","27069","Kittson","48.5749","-96.8992","9","60.2","shape","FALSE","TRUE","America/Chicago","3","56720","1840006584"
