"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Morgan Heights","Morgan Heights","CO","Colorado","08087","Morgan","40.2875","-103.8275","289","240.7","shape","FALSE","TRUE","America/Denver","3","80701","1840038739"
"Belleville","Belleville","NY","New York","36045","Jefferson","43.7893","-76.1153","289","169.7","shape","FALSE","FALSE","America/New_York","3","13605 13611","1840023978"
"Picacho","Picacho","AZ","Arizona","04021","Pinal","32.7090","-111.4909","289","18.3","shape","FALSE","FALSE","America/Phoenix","3","85131 85141","1840022984"
"Anderson","Anderson","TX","Texas","48185","Grimes","30.4871","-95.9899","289","218.0","shape","FALSE","TRUE","America/Chicago","3","77830","1840022373"
"Maitland","Maitland","MO","Missouri","29087","Holt","40.2020","-95.0780","289","243.6","shape","FALSE","TRUE","America/Chicago","3","64466","1840009455"
"Hartsville","Hartsville","IN","Indiana","18005","Bartholomew","39.2669","-85.6991","289","276.9","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47244","1840010668"
"Kimballton","Kimballton","IA","Iowa","19009","Audubon","41.6272","-95.0747","289","146.5","shape","FALSE","TRUE","America/Chicago","3","51543","1840008166"
"Sarah Ann","Sarah Ann","WV","West Virginia","54045","Logan","37.7086","-81.9880","289","61.1","shape","FALSE","FALSE","America/New_York","3","25644","1840025705"
"East Gillespie","East Gillespie","IL","Illinois","17117","Macoupin","39.1378","-89.8127","289","465.8","shape","FALSE","TRUE","America/Chicago","3","62033","1840012653"
"Lost Bridge Village","Lost Bridge Village","AR","Arkansas","05007","Benton","36.3899","-93.9156","289","34.5","shape","FALSE","FALSE","America/Chicago","3","72732","1840027751"
"Foxburg","Foxburg","PA","Pennsylvania","42031","Clarion","41.1459","-79.6802","289","173.6","shape","FALSE","TRUE","America/New_York","3","16036","1840003456"
"Wallsburg","Wallsburg","UT","Utah","49051","Wasatch","40.3869","-111.4194","289","178.8","shape","FALSE","TRUE","America/Denver","3","84082","1840022415"
"Repton","Repton","AL","Alabama","01035","Conecuh","31.4096","-87.2394","289","116.6","shape","FALSE","TRUE","America/Chicago","3","36475","1840018171"
"North Bend","North Bend","PA","Pennsylvania","42035","Clinton","41.3473","-77.7026","289","187.8","shape","FALSE","FALSE","America/New_York","3","17760 17764","1840035357"
"Tynan","Tynan","TX","Texas","48025","Bee","28.1708","-97.7492","289","32.3","shape","FALSE","FALSE","America/Chicago","3","78389 78391","1840019697"
"Ste. Marie","Ste. Marie","IL","Illinois","17079","Jasper","38.9300","-88.0278","289","100.6","shape","FALSE","TRUE","America/Chicago","3","62459","1840012760"
"New Pittsburg","New Pittsburg","OH","Ohio","39169","Wayne","40.8416","-82.0989","289","81.8","shape","FALSE","FALSE","America/New_York","3","44691","1840026389"
"Kaw City","Kaw City","OK","Oklahoma","40071","Kay","36.7675","-96.8602","288","36.9","shape","FALSE","TRUE","America/Chicago","3","74641","1840018981"
"Kanawha","Kanawha","WV","West Virginia","54107","Wood","39.2017","-81.4592","288","126.9","shape","FALSE","FALSE","America/New_York","3","26142","1840038143"
"Elfrida","Elfrida","AZ","Arizona","04003","Cochise","31.6783","-109.6876","288","18.3","shape","FALSE","FALSE","America/Phoenix","3","85610","1840023086"
"Perry","Perry","SC","South Carolina","45003","Aiken","33.6281","-81.3079","288","116.1","shape","FALSE","TRUE","America/New_York","3","29137","1840016798"
"Dover","Dover","OK","Oklahoma","40073","Kingfisher","35.9816","-97.9108","288","333.0","shape","FALSE","TRUE","America/Chicago","3","73734","1840021679"
"Lakota","Lakota","IA","Iowa","19109","Kossuth","43.3786","-94.0963","288","152.6","shape","FALSE","TRUE","America/Chicago","3","50451","1840007957"
"Bloomburg","Bloomburg","TX","Texas","48067","Cass","33.1378","-94.0591","288","110.4","shape","FALSE","TRUE","America/Chicago","3","75556","1840022032"
"Fayetteville","Fayetteville","TX","Texas","48149","Fayette","29.9063","-96.6758","288","221.7","shape","FALSE","TRUE","America/Chicago","3","78940","1840020933"
"Kincaid","Kincaid","WV","West Virginia","54019","Fayette","38.0382","-81.2759","288","129.2","shape","FALSE","FALSE","America/New_York","3","25119","1840025681"
"Deweyville","Deweyville","UT","Utah","49003","Box Elder","41.6930","-112.0883","288","17.5","shape","FALSE","TRUE","America/Denver","3","84309 84302","1840021328"
"Salisbury Mills","Salisbury Mills","NY","New York","36071","Orange","41.4308","-74.1098","288","223.0","shape","FALSE","FALSE","America/New_York","3","12577","1840024141"
"Skamokawa Valley","Skamokawa Valley","WA","Washington","53069","Wahkiakum","46.3004","-123.4243","288","3.9","shape","FALSE","TRUE","America/Los_Angeles","4","98647 98612","1840042053"
"Earling","Earling","WV","West Virginia","54045","Logan","37.7668","-81.9161","288","17.7","shape","FALSE","FALSE","America/New_York","3","25632","1840120893"
"Shady Dale","Shady Dale","GA","Georgia","13159","Jasper","33.4008","-83.5880","288","87.6","shape","FALSE","TRUE","America/New_York","3","31064 31085","1840018011"
"Deloit","Deloit","IA","Iowa","19047","Crawford","42.0972","-95.3174","288","273.2","shape","FALSE","TRUE","America/Chicago","3","51441","1840007007"
"Tullos","Tullos","LA","Louisiana","22059","LaSalle","31.8188","-92.3293","288","70.2","shape","FALSE","TRUE","America/Chicago","3","71479","1840017058"
"Vinton","Vinton","OH","Ohio","39053","Gallia","38.9776","-82.3374","288","94.4","shape","FALSE","TRUE","America/New_York","3","45686","1840012777"
"Carson","Carson","ND","North Dakota","38037","Grant","46.4223","-101.5706","288","27.9","shape","FALSE","TRUE","America/Denver","3","58529","1840000201"
"Brule","Brule","NE","Nebraska","31101","Keith","41.0947","-101.8882","288","422.8","shape","FALSE","TRUE","America/Denver","3","69127","1840010283"
"Indiahoma","Indiahoma","OK","Oklahoma","40031","Comanche","34.6197","-98.7522","288","386.1","shape","FALSE","TRUE","America/Chicago","3","73552","1840021854"
"Rock Hill","Rock Hill","LA","Louisiana","22043","Grant","31.4427","-92.5695","288","28.9","shape","FALSE","FALSE","America/Chicago","3","71417","1840025946"
"Las Palomas","Las Palomas","NM","New Mexico","35051","Sierra","33.0589","-107.2983","288","69.4","shape","FALSE","FALSE","America/Denver","3","87942","1840025050"
"Junction","Junction","UT","Utah","49031","Piute","38.2358","-112.2238","288","8.4","shape","FALSE","TRUE","America/Denver","3","84740 84743","1840021503"
"Henderson","Henderson","MI","Michigan","26155","Shiawassee","43.0872","-84.1933","288","30.9","shape","FALSE","FALSE","America/Detroit","3","48841 48867","1840025452"
"Dixon","Dixon","MT","Montana","30089","Sanders","47.3172","-114.3569","288","16.8","shape","FALSE","FALSE","America/Denver","3","59831","1840018381"
"Abbott","Abbott","TX","Texas","48217","Hill","31.8868","-97.0799","288","187.9","shape","FALSE","TRUE","America/Chicago","3","76621","1840019506"
"Holy Cross","Holy Cross","IA","Iowa","19061","Dubuque","42.6011","-90.9962","288","305.7","shape","FALSE","TRUE","America/Chicago","3","52053","1840006932"
"Sterling","Sterling","OH","Ohio","39169","Wayne","40.9663","-81.8440","288","113.9","shape","FALSE","FALSE","America/New_York","3","44276","1840026390"
"Morganton","Morganton","GA","Georgia","13111","Fannin","34.8749","-84.2442","288","141.9","shape","FALSE","TRUE","America/New_York","3","30560","1840014649"
"Needmore","Needmore","IN","Indiana","18093","Lawrence","38.9267","-86.5263","287","172.8","shape","FALSE","TRUE","America/Indiana/Indianapolis","4","47421","1840001579"
"Higginsport","Higginsport","OH","Ohio","39015","Brown","38.7900","-83.9673","287","295.0","shape","FALSE","TRUE","America/New_York","3","45131","1840012717"
"Bear Creek","Bear Creek","WI","Wisconsin","55087","Outagamie","44.5313","-88.7275","287","120.2","shape","FALSE","TRUE","America/Chicago","3","54922","1840002405"
"Wallace","Wallace","NE","Nebraska","31111","Lincoln","40.8376","-101.1645","287","155.8","shape","FALSE","TRUE","America/Chicago","3","69169","1840011652"
"Yancey","Yancey","TX","Texas","48325","Medina","29.1442","-99.1438","287","22.1","shape","FALSE","FALSE","America/Chicago","3","78886","1840023159"
"Velarde","Velarde","NM","New Mexico","35039","Rio Arriba","36.1608","-105.9659","287","43.4","shape","FALSE","FALSE","America/Denver","3","87582","1840024845"
"Granville","Granville","IA","Iowa","19167","Sioux","42.9853","-95.8749","287","79.1","shape","FALSE","TRUE","America/Chicago","3","51022","1840007981"
"Blanche","Blanche","TN","Tennessee","47103","Lincoln","35.0437","-86.7532","287","18.8","shape","FALSE","FALSE","America/Chicago","3","38488","1840110690"
"Goose Creek","Goose Creek","KY","Kentucky","21111","Jefferson","38.2934","-85.5906","287","1384.9","shape","FALSE","TRUE","America/New_York","3","40242","1840013204"
"Grygla","Grygla","MN","Minnesota","27089","Marshall","48.2996","-95.6238","287","191.8","shape","FALSE","TRUE","America/Chicago","3","56727","1840006598"
"Maytown","Maytown","AL","Alabama","01073","Jefferson","33.5499","-87.0001","287","40.7","shape","FALSE","TRUE","America/Chicago","3","35224 35118 35005","1840016800"
"Jamestown","Jamestown","CO","Colorado","08013","Boulder","40.1180","-105.3914","287","193.0","shape","FALSE","TRUE","America/Denver","3","80455","1840021416"
"Carbon","Carbon","TX","Texas","48133","Eastland","32.2684","-98.8272","287","108.2","shape","FALSE","TRUE","America/Chicago","3","76435","1840023056"
"Madrid","Madrid","NM","New Mexico","35049","Santa Fe","35.4033","-106.1537","287","79.7","shape","FALSE","FALSE","America/Denver","3","87010","1840017770"
"Loda","Loda","IL","Illinois","17075","Iroquois","40.5160","-88.0756","287","75.6","shape","FALSE","TRUE","America/Chicago","3","60948","1840011857"
"Yantis","Yantis","TX","Texas","48499","Wood","32.9305","-95.5761","287","60.2","shape","FALSE","TRUE","America/Chicago","3","75497","1840023026"
"Chloride","Chloride","AZ","Arizona","04015","Mohave","35.4097","-114.1972","287","73.5","shape","FALSE","FALSE","America/Phoenix","3","86431","1840023175"
"Dellroy","Dellroy","OH","Ohio","39019","Carroll","40.5550","-81.1992","287","412.0","shape","FALSE","TRUE","America/New_York","3","44620","1840011996"
"Gordonville","Gordonville","AL","Alabama","01085","Lowndes","32.1489","-86.6995","287","20.0","shape","FALSE","TRUE","America/Chicago","3","36040","1840017008"
"Lake Angelus","Lake Angelus","MI","Michigan","26125","Oakland","42.6921","-83.3216","287","112.5","shape","FALSE","TRUE","America/Detroit","3","48326","1840002447"
"Pleasant Grove","Pleasant Grove","MD","Maryland","24001","Allegany","39.6802","-78.6904","287","69.4","shape","FALSE","FALSE","America/New_York","3","21502","1840031390"
"Bascom","Bascom","OH","Ohio","39147","Seneca","41.1290","-83.2869","287","73.2","shape","FALSE","FALSE","America/New_York","3","44830 44809 44883","1840026348"
"Geiger","Geiger","AL","Alabama","01119","Sumter","32.8696","-88.3133","286","116.8","shape","FALSE","TRUE","America/Chicago","4","35459","1840003029"
"Twin Groves","Twin Groves","AR","Arkansas","05045","Faulkner","35.3187","-92.4253","286","24.0","shape","FALSE","TRUE","America/Chicago","3","72039","1840016417"
"Americus","Americus","IN","Indiana","18157","Tippecanoe","40.5254","-86.7475","286","87.3","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","47905","1840024297"
"Trenton","Trenton","KY","Kentucky","21219","Todd","36.7224","-87.2626","286","194.1","shape","FALSE","TRUE","America/Chicago","3","42286","1840015263"
"Mount Pleasant Mills","Mount Pleasant Mills","PA","Pennsylvania","42109","Snyder","40.7247","-77.0200","286","69.1","shape","FALSE","FALSE","America/New_York","3","17853","1840005360"
"Frost","Frost","MN","Minnesota","27043","Faribault","43.5846","-93.9248","286","251.8","shape","FALSE","TRUE","America/Chicago","3","56033","1840007946"
"Jobstown","Jobstown","NJ","New Jersey","34005","Burlington","40.0334","-74.6945","286","33.6","shape","FALSE","FALSE","America/New_York","3","08041","1840033312"
"Addieville","Addieville","IL","Illinois","17189","Washington","38.3913","-89.4865","286","111.2","shape","FALSE","TRUE","America/Chicago","3","62214","1840010804"
"Oliver","Oliver","GA","Georgia","13251","Screven","32.5215","-81.5330","286","118.9","shape","FALSE","TRUE","America/New_York","3","30449 30446","1840014863"
"Antreville","Antreville","SC","South Carolina","45001","Abbeville","34.2971","-82.5541","286","28.5","shape","FALSE","FALSE","America/New_York","3","29620 29655","1840013617"
"Belgium","Belgium","IL","Illinois","17183","Vermilion","40.0607","-87.6328","286","254.7","shape","FALSE","TRUE","America/Chicago","3","61883","1840012175"
"Gillsville","Gillsville","GA","Georgia","13139","Hall","34.3085","-83.6352","286","56.7","shape","FALSE","TRUE","America/New_York","3","30543","1840013616"
"Tappen","Tappen","ND","North Dakota","38043","Kidder","46.8716","-99.6269","286","105.3","shape","FALSE","TRUE","America/Chicago","3","58487","1840001919"
"Wilmot","Wilmot","OH","Ohio","39151","Stark","40.6555","-81.6347","286","314.4","shape","FALSE","TRUE","America/New_York","3","44689","1840011918"
"Forgan","Forgan","OK","Oklahoma","40007","Beaver","36.9070","-100.5381","286","280.8","shape","FALSE","TRUE","America/Chicago","3","73938","1840021627"
"Henrieville","Henrieville","UT","Utah","49017","Garfield","37.5638","-112.0020","286","82.7","shape","FALSE","TRUE","America/Denver","3","84736","1840021525"
"Soldier Creek","Soldier Creek","SD","South Dakota","46121","Todd","43.3237","-100.8883","286","9.0","shape","FALSE","FALSE","America/Chicago","3","57555","1840024046"
"Nixon","Nixon","TN","Tennessee","47071","Hardin","35.1148","-88.2583","286","62.6","shape","FALSE","FALSE","America/Chicago","3","38372","1840036075"
"Keller","Keller","VA","Virginia","51001","Accomack","37.6211","-75.7644","286","167.3","shape","FALSE","TRUE","America/New_York","3","23401 23410","1840006324"
"Deal Island","Deal Island","MD","Maryland","24039","Somerset","38.1444","-75.9417","286","36.4","shape","FALSE","FALSE","America/New_York","3","21821","1840006275"
"Evergreen","Evergreen","LA","Louisiana","22009","Avoyelles","30.9527","-92.1052","285","107.7","shape","FALSE","TRUE","America/Chicago","3","71333","1840017121"
"Lansing","Lansing","OH","Ohio","39013","Belmont","40.0758","-80.7919","285","300.5","shape","FALSE","FALSE","America/New_York","3","43912 43934","1840026550"
"Mayland","Mayland","TN","Tennessee","47035","Cumberland","36.0459","-85.2069","285","68.0","shape","FALSE","FALSE","America/Chicago","3","38571 38574","1840139311"
"Butteville","Butteville","OR","Oregon","41047","Marion","45.2562","-122.8357","285","104.8","shape","FALSE","FALSE","America/Los_Angeles","3","97002","1840017421"
"Harding-Birch Lakes","Harding-Birch Lakes","AK","Alaska","02090","Fairbanks North Star","64.3711","-146.5999","285","0.4","shape","FALSE","TRUE","America/Anchorage","4","99714","1840075078"
"Searles","Searles","MN","Minnesota","27015","Brown","44.2307","-94.4362","285","251.4","shape","FALSE","FALSE","America/Chicago","3","56073 56084","1840025372"
"Spickard","Spickard","MO","Missouri","29079","Grundy","40.2432","-93.5923","285","174.3","shape","FALSE","TRUE","America/Chicago","3","64679","1840009453"
"Michiana","Michiana","MI","Michigan","26021","Berrien","41.7637","-86.8113","285","240.7","shape","FALSE","TRUE","America/Detroit","3","49117","1840011228"
"Avalon","Avalon","GA","Georgia","13257","Stephens","34.5027","-83.1967","285","62.3","shape","FALSE","TRUE","America/New_York","3","30577 30557","1840015550"
"Pine Lakes Addition","Pine Lakes Addition","SD","South Dakota","46099","Minnehaha","43.5510","-96.6355","285","358.5","shape","FALSE","FALSE","America/Chicago","3","57110","1840024017"
"Chupadero","Chupadero","NM","New Mexico","35049","Santa Fe","35.8144","-105.9198","285","60.9","shape","FALSE","FALSE","America/Denver","3","87506 87574","1840017765"
"Boneau","Boneau","MT","Montana","30015","Chouteau","48.2926","-109.8632","285","46.4","shape","FALSE","FALSE","America/Denver","3","59521","1840032828"
"Bowbells","Bowbells","ND","North Dakota","38013","Burke","48.8027","-102.2457","285","115.7","shape","FALSE","TRUE","America/Chicago","3","58721","1840000037"
"Cash","Cash","AR","Arkansas","05031","Craighead","35.8013","-90.9315","285","170.5","shape","FALSE","TRUE","America/Chicago","3","72421","1840016237"
"Murdock","Murdock","MN","Minnesota","27151","Swift","45.2234","-95.3946","285","176.9","shape","FALSE","TRUE","America/Chicago","3","56271","1840007804"
"McIntosh","McIntosh","FL","Florida","12083","Marion","29.4494","-82.2211","285","154.7","shape","FALSE","TRUE","America/New_York","3","32664","1840017225"
"Carrizo","Carrizo","AZ","Arizona","04007","Gila","33.9866","-110.3314","285","12.2","shape","FALSE","FALSE","America/Phoenix","3","85941","1840022860"
"Pine Point","Pine Point","MN","Minnesota","27005","Becker","46.9889","-95.3883","285","30.6","shape","FALSE","FALSE","America/Chicago","3","56575","1840004001"
"Crystal","Crystal","NM","New Mexico","35045","San Juan","36.0290","-108.9898","285","24.2","shape","FALSE","FALSE","America/Denver","3","87328","1840017668"
"Ocean Breeze","Ocean Breeze","FL","Florida","12085","Martin","27.2411","-80.2262","285","943.6","shape","FALSE","TRUE","America/New_York","3","34957","1840150343"
"St. Johns","St. Johns","OH","Ohio","39011","Auglaize","40.5558","-84.0796","285","146.6","shape","FALSE","FALSE","America/New_York","3","45884 45895","1840026428"
"Copper Mountain","Copper Mountain","CO","Colorado","08117","Summit","39.4769","-106.2011","285","3.4","shape","FALSE","FALSE","America/Denver","3","80443","1840028519"
"Somerset","Somerset","IN","Indiana","18169","Wabash","40.6694","-85.8315","285","161.7","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","46984 46992 46940","1840026385"
"Switz City","Switz City","IN","Indiana","18055","Greene","39.0348","-87.0540","284","322.2","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47465","1840010696"
"Spangle","Spangle","WA","Washington","53063","Spokane","47.4299","-117.3812","284","413.2","shape","FALSE","TRUE","America/Los_Angeles","3","99031","1840022290"
"Ramona","Ramona","SD","South Dakota","46079","Lake","44.1199","-97.2154","284","96.4","shape","FALSE","TRUE","America/Chicago","3","57054","1840002538"
"Keyport","Keyport","WA","Washington","53035","Kitsap","47.6999","-122.6240","284","219.3","shape","FALSE","FALSE","America/Los_Angeles","3","98345","1840023797"
"St. Regis Falls","St. Regis Falls","NY","New York","36033","Franklin","44.6764","-74.5309","284","84.9","shape","FALSE","FALSE","America/New_York","3","12980","1840025341"
"Cleghorn","Cleghorn","IA","Iowa","19035","Cherokee","42.8124","-95.7127","284","268.3","shape","FALSE","TRUE","America/Chicago","3","51014","1840006900"
"Clinton","Clinton","MN","Minnesota","27011","Big Stone","45.4632","-96.4414","284","114.5","shape","FALSE","TRUE","America/Chicago","3","56225","1840006695"
"Dillard","Dillard","GA","Georgia","13241","Rabun","34.9749","-83.3820","284","62.3","shape","FALSE","TRUE","America/New_York","3","30537","1840014637"
"Olmito and Olmito","Olmito and Olmito","TX","Texas","48427","Starr","26.3400","-98.6420","284","306.4","shape","FALSE","TRUE","America/Chicago","3","78582","1840041341"
"Hayes Center","Hayes Center","NE","Nebraska","31085","Hayes","40.5110","-101.0204","284","243.8","shape","FALSE","TRUE","America/Chicago","3","69032","1840012045"
"Arpin","Arpin","WI","Wisconsin","55141","Wood","44.5394","-90.0315","284","133.5","shape","FALSE","TRUE","America/Chicago","3","54410","1840002330"
"Garland","Garland","TN","Tennessee","47167","Tipton","35.5823","-89.7525","284","201.7","shape","FALSE","TRUE","America/Chicago","3","38019","1840016316"
"Eldorado Springs","Eldorado Springs","CO","Colorado","08013","Boulder","39.9366","-105.2626","284","42.4","shape","FALSE","FALSE","America/Denver","3","80025 80303","1840017528"
"Talala","Talala","OK","Oklahoma","40131","Rogers","36.5295","-95.7011","283","243.9","shape","FALSE","TRUE","America/Chicago","3","74080","1840022655"
"Cameron","Cameron","OK","Oklahoma","40079","Le Flore","35.1374","-94.5393","283","73.2","shape","FALSE","TRUE","America/Chicago","3","74932","1840022772"
"Chickaloon","Chickaloon","AK","Alaska","02170","Matanuska-Susitna","61.8040","-148.4103","283","1.6","shape","FALSE","FALSE","America/Anchorage","3","99674","1840023370"
"Bluff City","Bluff City","AR","Arkansas","05099","Nevada","33.7224","-93.1316","283","47.1","shape","FALSE","TRUE","America/Chicago","3","71857 71722","1840015650"
"Haworth","Haworth","OK","Oklahoma","40089","McCurtain","33.8405","-94.6571","283","68.3","shape","FALSE","TRUE","America/Chicago","3","74740","1840021910"
"Thompsons","Thompsons","TX","Texas","48157","Fort Bend","29.4906","-95.6304","283","22.2","shape","FALSE","TRUE","America/Chicago","3","77469","1840023152"
"Cashtown","Cashtown","PA","Pennsylvania","42001","Adams","39.8837","-77.3532","283","72.7","shape","FALSE","FALSE","America/New_York","3","17353 17307 17310","1840026577"
"Hunter","Hunter","ND","North Dakota","38017","Cass","47.1904","-97.2131","283","73.1","shape","FALSE","TRUE","America/Chicago","3","58048","1840000183"
"Seymour","Seymour","IL","Illinois","17019","Champaign","40.1068","-88.4269","283","432.4","shape","FALSE","FALSE","America/Chicago","3","61875","1840025552"
"Williamsville","Williamsville","MO","Missouri","29223","Wayne","36.9737","-90.5480","283","282.0","shape","FALSE","TRUE","America/Chicago","3","63967","1840010882"
"Clyattville","Clyattville","GA","Georgia","13185","Lowndes","30.6880","-83.3154","283","47.7","shape","FALSE","FALSE","America/New_York","3","31601","1840029128"
"Paisley","Paisley","OR","Oregon","41037","Lake","42.6926","-120.5452","283","260.3","shape","FALSE","TRUE","America/Los_Angeles","3","97636","1840020055"
"French Gulch","French Gulch","CA","California","06089","Shasta","40.7166","-122.6312","283","8.9","shape","FALSE","FALSE","America/Los_Angeles","3","96033 96095","1840017494"
"Haines Falls","Haines Falls","NY","New York","36039","Greene","42.1970","-74.1009","282","133.0","shape","FALSE","FALSE","America/New_York","3","12436","1840083968"
"Kelford","Kelford","NC","North Carolina","37015","Bertie","36.1813","-77.2243","282","225.8","shape","FALSE","TRUE","America/New_York","3","27847","1840016147"
"Leona","Leona","TX","Texas","48289","Leon","31.1537","-95.9760","282","49.0","shape","FALSE","TRUE","America/Chicago","3","75850 77871","1840020827"
"Glen Echo","Glen Echo","MD","Maryland","24031","Montgomery","38.9683","-77.1412","282","1658.5","shape","FALSE","TRUE","America/New_York","3","20812","1840005844"
"Blooming Grove","Blooming Grove","IN","Indiana","18047","Franklin","39.5023","-85.0647","282","111.1","point","FALSE","FALSE","America/Indiana/Indianapolis","4","47012","1840054327"
"Cedar Hill Lakes","Cedar Hill Lakes","MO","Missouri","29099","Jefferson","38.3300","-90.6577","282","276.6","shape","FALSE","TRUE","America/Chicago","3","63016","1840010806"
"Hortonville","Hortonville","NY","New York","36105","Sullivan","41.7662","-75.0222","282","144.1","shape","FALSE","FALSE","America/New_York","3","12723","1840024108"
"Etowah","Etowah","AR","Arkansas","05093","Mississippi","35.7225","-90.2321","282","18.3","shape","FALSE","TRUE","America/Chicago","3","72370 72428","1840016228"
"Perry","Perry","IL","Illinois","17149","Pike","39.7821","-90.7474","282","285.7","shape","FALSE","TRUE","America/Chicago","3","62362","1840012539"
"Dime Box","Dime Box","TX","Texas","48287","Lee","30.3550","-96.8233","282","151.4","shape","FALSE","FALSE","America/Chicago","3","77853","1840020880"
"Abrams","Abrams","WI","Wisconsin","55083","Oconto","44.7796","-88.0604","282","132.0","shape","FALSE","FALSE","America/Chicago","3","54101","1840025311"
"Mulhall","Mulhall","OK","Oklahoma","40119","Payne","36.0913","-97.3610","282","133.9","shape","FALSE","TRUE","America/Chicago","3","73073 73063","1840034469"
"Doland","Doland","SD","South Dakota","46115","Spink","44.8944","-98.0997","282","185.0","shape","FALSE","TRUE","America/Chicago","3","57436","1840000287"
"Marble","Marble","NC","North Carolina","37039","Cherokee","35.1770","-83.9265","282","99.3","shape","FALSE","FALSE","America/New_York","3","28905","1840025832"
"Athens","Athens","LA","Louisiana","22027","Claiborne","32.6580","-93.0277","282","31.1","shape","FALSE","TRUE","America/Chicago","3","71003","1840018067"
"Goodrich","Goodrich","TX","Texas","48373","Polk","30.6092","-94.9467","282","154.5","shape","FALSE","TRUE","America/Chicago","3","77335","1840020857"
"Dowell","Dowell","IL","Illinois","17077","Jackson","37.9396","-89.2391","282","279.1","shape","FALSE","TRUE","America/Chicago","3","62927","1840012964"
"Crystal Beach","Crystal Beach","AZ","Arizona","04015","Mohave","34.5714","-114.3925","282","229.2","shape","FALSE","TRUE","America/Los_Angeles","3","86404","1840075284"
"Smarr","Smarr","GA","Georgia","13207","Monroe","32.9870","-83.8830","281","63.8","shape","FALSE","FALSE","America/New_York","3","31029","1840029344"
"Mallard Bay","Mallard Bay","OK","Oklahoma","40145","Wagoner","35.8623","-95.2638","281","51.4","shape","FALSE","FALSE","America/Chicago","3","74434","1840096451"
"Meservey","Meservey","IA","Iowa","19033","Cerro Gordo","42.9157","-93.4733","281","72.5","shape","FALSE","TRUE","America/Chicago","3","50457","1840007985"
"Greasewood","Greasewood","AZ","Arizona","04017","Navajo","35.5279","-109.8614","281","20.3","shape","FALSE","FALSE","America/Denver","3","86505","1840017656"
"Cornfields","Cornfields","AZ","Arizona","04001","Apache","35.6515","-109.6756","281","145.1","shape","FALSE","FALSE","America/Denver","3","86505","1840022619"
"Shaft","Shaft","MD","Maryland","24001","Allegany","39.6265","-78.9384","281","137.9","shape","FALSE","TRUE","America/New_York","4","21532","1840039519"
"Edwardsport","Edwardsport","IN","Indiana","18083","Knox","38.8125","-87.2513","281","258.0","shape","FALSE","TRUE","America/Indiana/Vincennes","3","47528","1840010729"
"Taylor Landing","Taylor Landing","TX","Texas","48245","Jefferson","29.8641","-94.1348","281","95.8","shape","FALSE","TRUE","America/Chicago","3","77705","1840022196"
"Ojo Sarco","Ojo Sarco","NM","New Mexico","35039","Rio Arriba","36.1250","-105.7846","281","31.8","shape","FALSE","FALSE","America/Denver","3","87521 87527","1840033697"
"Harrell","Harrell","AR","Arkansas","05013","Calhoun","33.5099","-92.4001","281","196.7","shape","FALSE","TRUE","America/Chicago","3","71744 71745","1840016810"
"Kimball","Kimball","WV","West Virginia","54047","McDowell","37.4268","-81.5078","281","179.4","shape","FALSE","TRUE","America/New_York","3","24853","1840006427"
"Yolo","Yolo","CA","California","06113","Yolo","38.7405","-121.8093","281","79.0","shape","FALSE","FALSE","America/Los_Angeles","3","95697 95695","1840024603"
"Goodville","Goodville","PA","Pennsylvania","42071","Lancaster","40.1280","-76.0046","281","70.4","shape","FALSE","FALSE","America/New_York","3","17519 17528","1840024335"
"Shirley","Shirley","AR","Arkansas","05141","Van Buren","35.6442","-92.3137","281","45.1","shape","FALSE","TRUE","America/Chicago","3","72153","1840017827"
"Bliss","Bliss","ID","Idaho","16047","Gooding","42.9243","-114.9479","281","147.0","shape","FALSE","TRUE","America/Boise","3","83314","1840018664"
"Westcreek","Westcreek","CO","Colorado","08035","Douglas","39.1499","-105.1626","281","89.2","shape","FALSE","FALSE","America/Denver","3","80135","1840018808"
"Lake Ka-Ho","Lake Ka-Ho","IL","Illinois","17117","Macoupin","39.0998","-89.7463","281","181.5","shape","FALSE","TRUE","America/Chicago","3","62069","1840012649"
"Grand Lake","Grand Lake","CO","Colorado","08049","Grand","40.2502","-105.8232","281","105.2","shape","FALSE","TRUE","America/Denver","3","80447","1840021408"
"Surrency","Surrency","GA","Georgia","13001","Appling","31.7215","-82.1988","281","140.4","shape","FALSE","TRUE","America/New_York","3","31563","1840017054"
"Sparta","Sparta","KY","Kentucky","21077","Gallatin","38.6969","-84.9074","281","17.4","shape","FALSE","TRUE","America/New_York","3","41086","1840015177"
"Boston","Boston","PA","Pennsylvania","42003","Allegheny","40.3120","-79.8237","281","773.9","shape","FALSE","FALSE","America/New_York","3","15135","1840026471"
"Greeley","Greeley","KS","Kansas","20003","Anderson","38.3676","-95.1272","281","173.7","shape","FALSE","TRUE","America/Chicago","3","66033","1840008663"
"Canadian Shores","Canadian Shores","OK","Oklahoma","40121","Pittsburg","35.1743","-95.7425","281","102.9","shape","FALSE","FALSE","America/Chicago","3","74501","1840096375"
